MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.5991,51.2,5.9096,1.5896,3145,3.4217,36.6859,-119.191,0.6081
5.3125,19.6,6.7616,1.5513,422,1.9906,35.6336,-121.6637,3.0845
2.4098,26.4,8.3332,2.0769,2540,3.8862,34.9932,-124.4939,2.0158
3.7324,25.2,8.3004,1.7911,798,3.0164,38.6139,-116.3099,1.0352
2.9618,23.1,6.6596,1.5556,1464,1.899,41.2564,-117.9077,1.0651
6.431,44.1,4.8947,1.2541,959,1.8916,33.8923,-118.9569,2.4031
2.9824,8.9,2.6406,0.8,505,2.9006,39.5456,-117.9684,1.2547
8.2235,30.0,5.9134,1.4273,1183,2.4498,38.4063,-121.1015,4.2134
3.8673,32.5,7.6892,1.6965,980,3.7546,38.8368,-123.2081,2.3584
3.0351,44.4,6.2086,1.1587,162,2.7132,40.5293,-120.7523,1.6456
2.1128,32.1,2.0,0.8,602,3.303,36.0668,-116.2168,0.8098
5.217,50.0,7.2401,1.6002,1337,2.1514,38.0058,-118.1132,2.0257
7.6686,45.5,7.363,1.5893,830,2.977,35.1298,-116.192,3.2276
5.2804,18.8,4.8976,1.0207,968,4.3155,35.2,-115.026,2.2791
15.0,44.9,7.4767,1.7985,365,2.8519,37.3762,-121.8786,5.0
10.5684,49.9,6.7559,1.8264,816,2.447,32.5694,-114.8985,4.6003
3.7266,14.1,4.129,0.8,616,2.1362,34.8571,-117.5427,1.6011
3.7031,32.1,8.0426,1.4879,565,2.9812,33.9405,-118.6118,1.9621
5.9406,15.4,2.965,0.8,386,4.4093,33.6387,-119.2163,1.9261
2.7107,34.1,5.3855,1.1554,1383,1.6364,36.154,-119.5784,1.0215
9.023,5.8,5.186,1.4575,877,2.9501,33.4914,-123.7241,4.4021
5.5676,38.4,3.8491,1.0709,809,1.2861,33.9657,-123.9263,2.7384
5.2272,22.4,6.1076,1.6718,3431,2.5896,38.8528,-121.0248,2.8667
6.7678,31.0,8.1207,1.6315,972,3.2628,38.6878,-122.3627,3.6449
12.6,2.3,7.9955,2.0219,1738,1.4196,41.4777,-123.5906,5.0
4.9658,36.5,6.9473,1.7957,827,2.5552,41.2426,-124.2434,2.8146
4.1878,26.3,2.1082,0.8,501,3.2905,40.8024,-114.2269,1.4073
11.081,32.9,2.8281,0.8,285,3.1311,39.0641,-122.273,5.0
8.0087,17.1,5.8323,1.353,807,3.339,35.0326,-114.1608,3.433
3.6966,8.4,5.4315,1.1851,100,2.0254,34.1925,-118.7827,1.5173
4.4957,23.2,4.5038,0.9669,827,3.2901,41.5195,-122.4858,2.8177
5.0391,49.1,9.3106,2.1085,856,2.4,41.6165,-122.9743,3.0596
5.5683,12.6,5.7117,1.2925,559,3.714,37.2921,-122.3916,2.7027
1.9858,35.5,6.5848,1.3153,618,1.0,37.7099,-120.6803,0.6817
1.7763,3.5,7.4758,1.8327,244,2.7104,32.551,-122.3476,0.9727
2.6315,37.6,5.6099,1.4111,2015,3.0989,33.9116,-115.8058,0.7147
2.5122,13.2,10.6821,2.0508,508,4.3494,37.6869,-120.6462,1.7258
3.0456,24.0,3.6193,0.8,306,3.0868,34.227,-118.9671,1.0837
6.5589,19.8,4.2879,0.9628,1028,3.1883,37.0479,-119.2371,2.4328
4.0497,6.8,3.6143,0.8923,727,3.3755,40.0517,-117.5749,2.102
5.0422,18.6,8.6253,2.286,499,4.2531,40.1074,-114.0273,2.2165
2.1499,18.9,7.1042,1.9873,459,2.6181,40.6858,-119.8426,1.2577
3.3974,27.6,4.4117,0.8476,662,1.5969,34.7393,-121.1122,1.4265
6.3748,50.6,3.7722,0.8049,1952,1.4055,36.603,-114.2722,2.9444
6.4043,25.0,8.2698,2.3025,968,3.6642,38.455,-114.025,2.6277
2.9016,47.6,6.2234,1.6304,647,3.2232,38.0203,-116.3002,0.9058
4.9382,24.5,8.3208,2.0499,1315,2.7437,41.9912,-116.1245,2.0595
15.0,6.5,5.3797,1.3362,680,2.4139,35.1247,-120.2231,5.0
4.4346,12.7,6.5231,1.4191,917,3.1808,33.1777,-118.8415,1.802
2.9567,21.8,6.1005,1.4191,751,3.2097,36.1847,-120.806,1.8474
4.038,17.6,4.2518,0.8076,1066,3.4798,37.4211,-118.0021,1.116
4.7365,45.2,5.2117,1.0553,466,1.8913,36.1788,-115.8297,2.2723
4.0931,35.6,3.1314,0.8,267,1.2357,35.534,-120.5723,2.3621
4.3982,30.5,6.4882,1.2416,1374,2.0865,34.944,-118.8805,1.7772
1.885,26.1,7.0225,1.3144,2217,1.6489,36.5611,-116.3628,0.9517
2.5154,21.3,7.4803,1.37,278,1.5971,39.0474,-122.3069,1.5529
4.0976,32.2,6.8331,1.6572,768,4.5697,33.9142,-118.0911,1.4212
4.0586,7.4,5.2436,1.3379,464,1.0,40.7226,-116.3545,1.5957
3.1908,9.3,8.6039,2.2463,1348,3.4697,38.5907,-123.9524,2.1258
4.0301,16.5,7.2846,1.5316,810,3.907,33.52,-121.836,1.7589
4.6488,9.7,8.2771,1.7024,9528,3.9875,32.7234,-124.2348,2.6678
7.6419,35.5,8.4026,2.286,523,3.2772,32.9879,-124.4327,3.2197
4.2227,2.3,5.2488,1.0207,2275,4.3199,33.3585,-119.485,1.8391
5.6943,9.2,6.2758,1.2388,2459,4.7834,38.6136,-117.1429,2.3125
3.2383,47.0,7.0491,1.4819,1019,2.6978,41.4381,-120.4781,1.2013
6.3171,51.9,3.2017,0.8,685,3.4475,33.7664,-117.9786,2.2712
5.615,25.9,3.2461,0.8526,718,4.2758,35.2012,-122.4894,2.646
7.5345,26.3,2.9014,0.8,671,2.138,40.7256,-115.7175,3.273
6.8763,40.4,5.2838,1.3838,1647,2.7551,37.3039,-120.6928,2.8617
6.3805,2.8,4.8334,1.0262,331,2.3742,36.5578,-117.0743,2.6034
4.2247,22.8,2.6287,0.8,585,3.461,36.9957,-123.1356,2.1211
5.1912,6.1,5.7987,1.4516,531,1.1019,33.4606,-115.9099,2.6054
8.4833,21.4,5.3088,1.2115,167,4.4366,34.5861,-119.0604,3.7622
3.0306,51.2,7.8645,1.6871,1322,3.5338,41.6392,-114.3122,0.9315
3.0739,39.4,9.526,2.2494,1557,3.5899,38.6125,-120.2436,1.7965
4.9971,51.2,6.4129,1.1816,400,1.0,35.2197,-115.3335,1.9663
5.7498,39.0,4.1067,1.1694,1516,1.9599,41.4963,-120.173,2.0139
2.7334,32.0,6.7934,1.2756,187,4.4905,36.2762,-123.3671,2.0597
4.2851,39.5,5.5186,1.5761,678,2.8226,33.8382,-117.2798,1.7879
4.2359,34.6,5.0197,1.2762,601,1.2759,41.6705,-122.5789,2.169
1.1863,24.7,3.7768,0.8,714,3.2216,38.8263,-116.1016,0.5
3.9284,15.9,4.5716,0.9224,711,3.6792,39.6517,-120.9839,2.0366
4.078,27.5,5.1444,1.0742,625,3.5315,32.7139,-116.5575,1.5914
4.0707,14.2,7.1082,1.4354,488,2.8496,35.1899,-119.4449,1.6172
10.4808,25.8,6.5221,1.5109,610,4.1356,41.4816,-118.8614,4.2952
2.1609,8.5,9.1512,1.8055,1979,2.298,33.9775,-116.7864,0.9161
2.7325,29.8,6.8487,1.7977,419,3.5401,40.798,-117.5169,0.7678
0.9349,13.5,6.3486,1.2478,4041,3.135,39.8194,-117.5257,0.5
3.3584,16.0,4.8875,0.9086,400,2.8669,36.0959,-117.5811,1.4106
3.5346,26.5,3.4251,0.8,806,2.621,40.9239,-118.3547,1.6261
3.3003,9.3,4.3602,0.8757,1050,2.6564,41.2657,-116.0246,1.151
8.7112,50.1,4.1003,0.8537,527,3.0323,40.7352,-121.3498,4.1613
7.511,23.8,2.0,0.8,2010,2.7073,36.3711,-122.5936,3.3496
4.696,19.0,3.4827,0.8117,1029,3.7331,38.0778,-116.7808,1.5495
3.5881,2.5,8.7044,1.6639,565,2.464,35.4082,-118.8318,1.2315
8.2955,44.0,6.2372,1.3008,1992,4.5683,33.7346,-115.0436,3.622
4.4289,32.9,4.747,1.0863,295,2.4193,41.0701,-114.3666,1.3442
2.743,22.2,6.297,1.2421,423,3.9201,41.821,-115.3951,1.1146
1.6004,13.5,2.0,0.8,1043,3.9632,33.0566,-118.7506,0.5
3.4391,39.0,6.0642,1.183,1263,3.1659,39.0335,-116.5817,1.4331
7.0483,49.2,8.055,1.5728,861,3.0768,41.5179,-120.9895,3.6789
15.0,20.4,5.2578,1.3287,601,2.271,38.2752,-124.345,5.0
4.6505,7.9,2.0,0.8,544,2.4829,32.9474,-116.3051,2.2365
2.8314,6.6,4.6721,0.9482,1644,3.2198,32.6417,-116.2943,1.5117
2.2012,1.3,8.0585,2.0664,806,2.9549,37.289,-124.4156,1.9185
6.2412,38.9,6.0173,1.0956,331,4.1831,41.4295,-115.4322,2.3237
1.5546,51.1,2.6634,0.8,316,2.5454,35.1492,-115.2449,0.5
6.2352,51.6,10.2353,2.5849,2232,2.6059,35.8281,-121.1332,3.0013
7.3201,41.0,2.9924,0.8349,374,1.3353,40.0619,-124.3189,3.7742
5.8227,9.3,5.0142,0.9899,827,3.6435,40.1158,-115.3018,1.9527
3.9283,50.9,3.4252,0.8,1960,3.5532,41.4646,-123.7596,1.9811
6.29,17.7,3.428,0.8,1026,3.9771,40.4674,-122.0619,2.4601
4.9657,18.0,4.5957,0.8471,363,4.0334,38.1423,-118.803,2.3841
2.8098,36.1,6.7723,1.4347,295,3.7889,41.4182,-115.9264,1.1043
13.6024,3.5,8.0811,2.0389,2969,3.8311,38.337,-116.2909,5.0
3.6291,43.1,4.7277,1.2828,289,3.6101,38.215,-117.3476,1.3496
7.1381,51.9,3.4797,0.8,427,3.7641,32.6473,-115.7989,2.9069
1.05,40.5,6.4573,1.6183,896,1.158,36.8268,-117.303,0.5
9.6396,40.9,6.5159,1.2324,558,1.9002,32.908,-117.8043,4.1488
10.8185,20.9,5.9808,1.1378,1053,1.7368,41.0383,-122.7392,5.0
4.5626,4.4,6.0515,1.2725,206,4.2702,32.5995,-119.8808,1.5537
6.2668,41.4,5.2749,1.1204,562,2.217,35.4165,-119.7605,2.5534
6.2658,31.5,5.6963,1.0545,1144,2.3771,41.9531,-124.3058,3.3975
3.0475,47.4,5.1367,1.0249,1147,3.0067,40.0531,-120.2421,1.7393
6.2231,6.9,7.6405,1.57,421,1.7563,39.6979,-122.1156,3.2016
2.7589,16.6,9.9569,2.2777,294,3.3805,39.2724,-123.5585,1.3782
3.1104,19.4,5.8593,1.3114,789,1.0,32.9868,-118.7636,1.8582
8.8125,35.8,5.4869,1.2826,233,1.8225,35.2379,-122.0114,4.5012
8.0429,41.2,6.0117,1.1148,1858,3.1988,40.0853,-122.501,3.827
2.9334,50.0,4.1842,0.876,754,1.7584,41.0077,-116.2387,1.3381
2.886,16.1,7.03,1.3891,381,4.2991,35.8255,-115.994,0.8074
3.0424,26.2,6.3824,1.7856,286,3.0463,34.9645,-117.561,1.3341
6.9559,2.5,4.6591,0.8951,401,4.1321,34.741,-122.5085,3.9911
2.4596,13.9,7.3041,1.6848,191,3.3579,37.7066,-117.8567,1.4484
5.5513,20.1,5.538,1.1133,988,2.9881,35.2691,-117.0101,2.3686
7.0154,31.3,3.5599,0.9944,350,2.0034,32.7027,-122.0502,3.7442
4.2506,25.0,6.2032,1.1731,916,3.9291,36.2121,-123.1041,1.8229
8.2156,19.6,5.974,1.2395,1023,3.4413,37.7605,-119.948,3.3802
3.7338,32.8,7.4208,1.6808,1441,5.0846,38.5253,-120.0448,1.6177
3.942,43.3,7.1631,1.7441,814,3.8284,35.7581,-122.8903,1.806
2.4934,13.3,5.2815,1.2813,1636,2.6026,35.482,-122.487,1.4709
8.2508,18.5,4.5558,1.1093,2016,3.2894,35.1968,-119.254,3.7074
2.8295,37.0,5.5035,1.4629,818,3.4221,38.4216,-118.9621,0.8585
5.5282,40.7,6.2266,1.4063,858,4.163,35.1944,-118.8525,2.2855
4.294,43.1,6.4675,1.4676,426,4.3219,41.2101,-114.1886,1.5667
2.3829,11.7,6.1028,1.4114,302,2.838,35.176,-124.0841,1.5488
3.1097,28.5,5.3185,1.084,1855,1.7845,40.0139,-116.2439,1.0603
10.2751,46.9,7.4936,1.7268,1080,1.1462,35.5374,-120.806,4.9374
5.0581,21.0,4.1514,1.1287,1152,1.8605,38.53,-116.5945,2.4751
2.4461,22.9,10.4588,2.0097,415,2.4082,39.1406,-116.7779,0.7896
5.3827,51.2,7.0261,1.6151,2438,4.5043,34.1565,-117.9916,2.0602
4.1055,6.8,3.245,0.8,554,4.5195,36.1097,-117.8729,1.7414
15.0,37.0,5.8705,1.0953,350,3.9602,33.712,-117.5322,5.0
5.3179,44.4,7.0454,1.3993,420,4.2304,37.3512,-116.6502,1.6204
3.5666,8.7,4.8013,1.0489,2338,2.2926,41.1395,-123.118,2.2992
10.5067,37.4,2.5097,0.8,273,1.4847,38.1642,-120.7112,4.7566
1.4849,25.0,3.4219,0.8,365,1.9935,39.1658,-115.6589,0.5
4.7426,44.5,6.5842,1.2792,6760,1.0,35.189,-118.7472,1.6327
14.8301,47.3,2.0,0.8,1412,1.886,36.9481,-123.0622,5.0
4.1799,45.5,2.6013,0.8,370,2.4941,39.5374,-114.4027,1.3542
1.5841,4.3,6.5737,1.2566,280,3.1667,33.7474,-114.1277,0.5
3.5341,39.6,5.0549,0.9899,174,3.1355,33.6562,-119.1169,1.4106
10.7264,48.0,4.1084,1.0957,719,2.3104,34.6321,-118.9015,4.5455
5.6161,32.7,4.5105,1.0318,1191,3.5689,34.7496,-121.4337,2.9911
2.7093,31.6,2.5584,0.8,2242,2.3296,41.6428,-119.0803,0.8142
2.9709,3.3,6.4689,1.6109,146,3.01,34.0068,-114.3278,1.2091
3.2033,44.7,3.8869,0.8,230,1.89,33.499,-121.827,2.1948
5.5662,3.4,4.4285,0.9946,604,4.0887,33.808,-121.3015,2.599
10.0033,17.0,6.1936,1.5125,6187,3.0208,34.4277,-115.0762,4.1667
8.4271,48.2,4.9867,1.1948,1351,3.6788,36.0028,-120.4638,4.2943
5.8921,49.4,4.0907,0.8,896,1.7838,34.373,-114.2885,2.4021
2.0158,51.6,2.0,0.8,250,3.1744,33.3341,-120.8293,0.8277
2.0203,25.3,6.2349,1.2166,122,3.5723,33.7979,-124.4514,1.2028
6.1716,10.0,5.658,1.062,686,1.0,40.0018,-114.4859,3.038
1.9991,25.9,4.4652,0.8262,614,4.1681,37.4407,-122.0116,1.394
3.9144,6.2,3.4252,0.8,537,1.7506,39.5859,-117.2117,1.6879
5.3789,45.5,5.5255,1.4961,491,3.2109,34.1786,-124.0025,2.4308
2.2647,29.6,6.4609,1.2668,366,4.7877,35.3991,-116.6433,0.5
2.4241,21.6,5.6955,1.1948,304,3.9549,41.8319,-122.1893,1.5903
4.2356,5.1,8.7761,2.0596,2022,1.5101,33.3138,-116.0974,1.6752
6.0629,21.7,6.9095,1.2676,327,2.822,36.6674,-114.3507,2.2403
8.4732,45.2,5.2854,1.2653,533,4.2334,35.3098,-124.0251,3.6246
6.451,36.9,6.9766,1.3126,645,2.1832,32.5697,-120.6361,2.7939
4.6842,5.2,5.5973,1.1947,1170,2.6401,37.7483,-116.9843,1.4325
2.8642,9.2,5.5904,1.5645,336,2.6121,37.7251,-114.0374,0.9101
2.3572,21.0,8.0927,1.5501,1455,3.57,35.5444,-120.688,1.4398
3.2985,6.2,3.7039,0.8,418,1.463,36.9865,-114.0527,1.6814
5.7314,48.6,5.5466,1.1592,584,3.6261,36.2235,-115.0586,2.2628
5.4848,34.3,7.8794,1.6661,2476,2.3772,36.91,-116.9472,2.3386
1.2713,5.8,6.118,1.5537,306,2.9887,40.5565,-120.4901,1.1492
2.7971,41.2,4.7619,1.212,1184,2.7751,39.2827,-118.8624,0.5
9.2323,19.8,2.0877,0.8,1486,3.5998,35.1623,-116.9364,4.01
4.6998,13.5,2.0,0.8,852,2.979,34.7756,-117.2998,2.0068
1.9151,30.1,9.6524,2.3131,605,4.4404,39.3896,-121.4718,1.5694
15.0,1.7,6.117,1.3352,3643,3.9894,34.6329,-118.6492,5.0
4.4045,24.7,4.3319,1.1516,658,2.2047,41.1221,-115.7322,1.664
5.644,44.0,6.1989,1.3432,783,4.3653,40.4118,-119.5117,1.9623
5.6957,48.3,3.6047,0.8952,508,3.3194,34.8989,-118.5545,1.9106
3.5946,18.5,4.8376,1.207,751,3.1699,40.1143,-121.0609,2.4822
2.8964,33.8,3.6181,0.8,1438,3.8482,34.3178,-122.8189,1.2948
15.0,12.6,2.6735,0.8,534,1.9589,32.7362,-123.8072,5.0
8.1819,29.6,2.0,0.8,123,1.6206,41.6306,-120.2364,4.345
7.3387,14.0,2.3047,0.8,1003,3.0249,39.7328,-117.8664,2.7537
6.333,30.1,7.5426,1.5215,281,2.3937,37.1457,-116.5199,2.5387
2.4547,9.8,3.5262,0.9143,1204,5.0737,40.5105,-123.6174,1.3494
9.6458,49.0,6.5698,1.4164,664,2.2357,33.2203,-121.1559,4.6725
2.7023,46.2,7.4133,1.4021,1414,3.0402,39.527,-116.017,1.0211
5.312,18.2,5.5332,1.2987,311,3.192,41.5851,-123.3213,3.2927
1.6759,40.6,4.9029,0.9151,433,4.2313,40.2766,-114.0706,0.647
1.3172,5.9,5.766,1.1727,507,2.0054,36.6009,-117.8568,0.6793
5.4248,38.8,4.6668,1.1377,203,1.3879,35.79,-114.6298,2.4961
2.7581,15.4,7.9078,2.1431,1618,4.3944,40.978,-116.832,1.3613
1.3587,7.9,9.2531,1.8035,181,3.0805,35.2693,-114.3793,0.5
6.1989,35.6,8.3996,1.902,1600,3.8097,41.4058,-117.514,2.129
15.0,25.0,2.0,0.8,934,3.8567,35.5386,-121.6852,5.0
10.3164,28.0,4.6259,1.2481,567,4.03,33.6876,-116.0971,4.0223
3.8405,27.5,5.5083,1.0137,877,2.6221,34.741,-122.1263,1.9549
4.5055,4.0,6.4261,1.6122,858,2.3511,37.4351,-118.5674,1.9702
7.6341,3.6,2.0454,0.8,483,1.0037,33.7455,-120.5831,3.7852
8.787,31.7,2.0131,0.8,844,2.0051,36.1096,-116.1094,3.9054
3.6469,32.8,8.1136,1.9784,1194,3.0622,41.1056,-116.5254,1.4975
4.5745,3.4,4.3818,1.0268,312,2.2986,33.3919,-115.4291,2.0562
5.3675,20.3,2.5252,0.8,877,1.8591,38.3382,-121.9071,2.7189
6.2484,32.3,3.2927,0.8,100,3.0504,36.3358,-114.0257,2.3372
4.1378,34.5,6.2809,1.721,142,4.3429,38.6508,-116.0436,1.0796
4.1701,43.2,3.8549,0.9736,1045,2.944,37.1513,-120.4396,2.2912
10.2564,22.5,5.9833,1.1461,476,1.8672,40.8287,-123.1595,5.0
9.2601,29.0,3.5425,0.8,336,4.2724,36.3237,-120.831,4.3301
5.9682,30.5,2.0116,0.8,638,2.2259,37.3301,-123.3851,3.0234
12.5719,16.9,8.3488,2.0919,485,4.4794,33.7363,-118.0386,5.0
3.5542,3.7,6.2964,1.4152,302,2.7369,37.1579,-123.3143,2.0942
11.8673,1.2,4.8325,0.9517,179,3.1031,33.5899,-119.9796,5.0
6.206,43.6,4.4573,1.2168,138,4.5609,38.0397,-117.4905,2.4484
15.0,11.2,8.4298,1.5356,1201,1.6485,36.5602,-119.7428,5.0
2.1913,33.1,6.6831,1.2804,474,1.9499,39.942,-115.2427,1.1347
2.9636,30.4,7.7936,1.8844,1445,2.6735,36.4755,-121.9696,1.9712
5.762,21.4,4.3326,0.8267,471,2.86,38.4907,-118.9991,2.4071
5.6879,43.5,5.6013,1.1517,884,5.6421,33.0604,-114.9116,2.1747
14.4412,36.6,6.3044,1.3045,602,2.1119,39.2452,-120.7914,5.0
3.0011,2.2,4.3999,1.1642,689,1.6958,41.5956,-119.5366,1.417
7.7133,40.6,5.3089,0.9995,717,2.0642,36.7539,-114.7051,3.1445
9.0023,26.9,4.3328,0.9846,466,3.2321,32.5936,-119.2572,3.9042
6.84,18.7,6.2981,1.2334,249,3.492,38.2346,-115.4255,3.1386
2.5178,38.1,2.8572,0.8,1228,2.2929,33.8792,-114.6252,0.5
10.4297,36.0,6.6439,1.6142,2380,3.021,36.9457,-121.8109,4.5725
9.3708,16.8,6.1214,1.1275,2508,4.9452,32.8083,-116.2487,3.94
6.4221,51.1,5.0934,1.1335,427,3.0352,36.7067,-117.6356,2.7416
5.0663,34.1,6.399,1.7678,370,3.321,40.8076,-114.1394,2.1004
5.1329,31.9,4.7701,0.9224,427,4.889,33.7862,-118.3515,1.6732
4.2749,4.6,4.1597,1.0519,578,2.302,37.2341,-116.1758,2.0486
6.5829,15.2,6.5875,1.253,638,2.2366,34.9118,-120.8702,3.6849
4.5662,23.8,6.674,1.2515,299,2.5303,34.9798,-118.1329,1.6693
2.6936,33.2,4.4855,1.2304,204,2.4721,38.6114,-116.3249,0.8105
2.3889,27.2,4.3139,0.9248,692,1.179,39.6086,-114.3474,0.9484
2.8542,39.9,5.1341,0.9398,100,3.138,40.7962,-121.8557,1.6166
5.1206,14.4,4.396,0.8199,614,3.2169,35.1433,-123.6716,2.8632
4.4098,36.8,8.5502,1.879,312,2.8141,33.1724,-114.2488,1.8358
5.0998,42.6,6.133,1.2617,1242,3.2475,36.7017,-118.1723,1.9381
6.0526,40.0,5.5292,1.1743,1538,3.2581,38.0536,-124.3189,2.7775
3.0759,40.3,3.6346,0.9304,1567,1.6838,39.526,-119.0401,0.7859
10.7984,46.3,6.978,1.4519,504,3.2886,39.6827,-114.6715,4.9078
3.8167,5.3,4.2768,1.0265,268,3.5585,40.7044,-114.1635,1.7095
3.4554,36.6,4.1945,1.0044,347,1.4029,32.7961,-121.08,1.8985
5.986,50.4,7.0452,1.6233,837,4.4631,41.8195,-116.29,2.3525
1.489,30.3,6.2746,1.2057,178,1.7642,41.6847,-119.6837,0.5
2.789,12.1,2.0,0.8,2028,1.8618,32.8377,-120.3209,1.0269
8.074,51.9,5.1845,1.2956,511,3.202,35.4763,-116.539,2.9516
1.5802,9.9,5.751,1.6363,992,3.5347,39.7727,-121.6653,1.2424
8.7631,18.1,4.8208,1.2653,160,3.7777,37.0458,-120.023,4.4526
11.0971,9.8,5.8207,1.0666,317,3.561,32.5441,-121.9114,5.0
3.5906,24.7,2.0,0.8,145,2.4803,35.8698,-123.0023,2.6066
5.3393,22.4,2.0,0.8,1506,3.1086,37.9999,-120.5174,2.7534
8.771,26.1,3.5491,0.8,585,2.6833,40.856,-114.4281,3.5463
3.3869,48.3,6.0645,1.7063,1051,3.1743,40.3779,-120.1017,1.9931
7.5433,25.4,2.0,0.8,700,3.0685,41.49,-117.3261,2.8063
2.9961,27.2,3.8129,0.8,968,2.4951,36.9453,-121.5067,1.7509
3.365,46.2,2.0,0.8,508,2.6528,40.0836,-115.4138,1.0315
2.7743,42.7,5.0148,1.293,565,1.1478,33.457,-117.9385,1.1166
5.5046,13.2,9.4158,1.9155,618,3.8301,37.4253,-114.5202,2.2629
8.978,1.7,5.0656,1.0677,920,3.2976,41.2075,-121.0775,4.3851
4.013,33.1,5.285,1.0896,940,1.0,40.4691,-118.8506,1.8223
2.0902,44.1,7.1785,1.7803,6305,3.7932,38.7283,-122.494,1.6146
2.3405,29.2,5.5426,1.0822,2554,2.947,33.9174,-123.0732,1.6776
5.6789,11.8,5.07,1.0978,160,2.0632,34.2298,-118.3537,2.6194
13.5511,38.8,7.3533,1.4855,593,1.9746,38.9472,-116.0641,5.0
5.6759,35.1,6.4438,1.1979,481,2.3118,35.5929,-122.4022,2.6907
3.5532,29.8,6.0773,1.1662,1852,2.0685,35.6298,-117.1194,1.5116
7.0973,45.0,5.2224,1.0312,517,2.2028,40.5524,-117.4487,3.3106
3.8818,41.0,4.8079,1.1786,964,4.7006,32.6944,-119.4332,1.6003
3.5717,35.1,7.3343,2.0327,103,3.3711,36.2289,-116.4474,1.179
2.5217,34.9,4.8271,1.0382,198,5.036,34.7631,-118.264,0.8951
10.434,34.8,7.9625,2.231,3547,3.2257,32.7575,-114.5618,4.5141
0.9767,27.8,3.4057,0.8,692,3.5793,34.5574,-116.4811,0.5
7.2334,24.7,8.3676,1.6824,299,2.1193,34.2504,-115.1908,3.1927
3.3931,37.2,6.4441,1.3931,808,2.832,37.2925,-120.7056,1.7816
3.5036,32.1,3.5629,0.9287,286,2.9183,36.6343,-115.9845,1.0354
12.3714,26.0,6.518,1.2412,530,3.6201,36.9811,-114.0837,5.0
2.9198,7.5,4.1994,0.895,208,2.9505,40.8402,-122.7836,1.5429
2.9801,36.8,5.5669,1.2289,354,3.3513,37.1971,-119.1326,1.0932
4.1444,33.9,4.5267,0.9766,477,3.3155,38.5705,-115.4455,1.462
5.7449,18.5,5.2342,1.4279,1630,2.6971,38.6511,-120.3354,3.0284
3.438,19.2,7.3829,1.4822,964,2.5943,37.4103,-119.1636,1.5454
1.7431,13.6,6.537,1.805,1109,2.331,35.3954,-116.6499,0.665
2.666,50.1,3.2493,0.8,652,4.0823,41.08,-115.8407,0.5
9.6678,44.9,3.3638,0.8763,1285,2.6976,36.6627,-122.4049,4.6085
4.6873,29.6,6.0416,1.543,331,3.3289,37.9257,-120.3933,2.2725
5.8747,21.5,6.1864,1.5597,370,2.8434,37.8119,-120.3577,3.1593
3.8311,38.6,4.1511,1.1764,922,4.0626,40.3626,-122.8953,1.7531
3.0171,27.9,8.6826,1.6433,532,1.0119,37.5789,-123.5429,2.4312
12.2624,50.8,7.127,1.3951,658,3.303,36.8406,-116.6807,5.0
4.0032,3.8,4.2488,1.1926,583,1.7451,36.8706,-115.5541,1.6634
3.4349,2.7,4.0555,1.1222,1813,3.3907,39.9095,-114.5049,1.2929
8.6511,30.0,5.0444,0.9958,1890,2.8535,35.6348,-114.4589,3.5111
2.9054,11.4,4.8363,1.3764,403,1.5216,41.3811,-114.0558,1.3044
3.1367,31.8,8.0123,1.8054,163,3.3376,40.5427,-123.6286,1.7086
4.5093,40.9,7.469,2.0107,376,3.2242,33.8143,-120.3336,2.0481
4.4824,8.0,5.5701,1.1894,325,2.7688,35.5138,-123.6374,1.9792
5.2371,23.5,6.8558,1.2473,1294,2.8954,41.1034,-117.3822,2.3511
15.0,36.1,7.146,1.859,1389,3.1615,35.1445,-114.2899,5.0
5.4835,43.5,5.6165,1.0375,292,4.1782,35.5178,-124.1148,2.569
1.0759,26.3,6.3052,1.2054,364,2.6857,34.5658,-118.9735,0.5
5.4509,11.5,6.6884,1.2224,204,4.013,33.0167,-118.9007,2.0865
4.5847,30.9,6.4752,1.2867,741,2.9625,37.0453,-122.7856,2.2699
4.6001,24.2,3.9424,0.8,642,4.2957,39.6711,-115.7486,1.4763
5.1943,40.4,4.1446,0.8839,1250,2.7649,38.77,-120.3554,2.8365
4.4052,29.3,4.9228,0.9404,990,2.3337,32.7624,-120.0851,2.4983
4.3424,15.3,4.0867,1.0977,1084,1.9023,37.4721,-114.3994,1.7185
6.4742,39.5,2.5538,0.8,194,2.9662,35.6377,-121.9025,3.2943
3.2373,27.4,6.8519,1.4402,403,2.2068,38.597,-120.4526,2.0007
2.538,10.1,6.1928,1.7109,1421,4.4045,36.349,-116.4134,0.6698
15.0,29.7,2.8213,0.8,432,2.1288,41.815,-119.4602,5.0
2.9168,49.4,5.0182,1.2762,181,2.31,40.3703,-118.1641,0.5
4.7592,37.0,5.1314,1.1905,1270,3.5811,39.1535,-119.483,2.1281
1.8269,16.2,5.8639,1.5048,419,4.1858,37.3988,-121.5251,1.1451
4.8061,37.3,3.3362,0.8238,1556,3.731,38.1156,-122.7914,2.6238
2.5601,15.4,2.792,0.8,655,4.0587,36.7003,-115.5736,1.2699
3.4367,28.7,6.5394,1.3915,533,2.9198,40.0492,-121.6103,1.6162
8.39,27.9,2.4321,0.8,1979,2.9339,41.1282,-114.0276,3.4417
